state_po,county,2000vs2016,2000vs2004,2000vs2008,2000vs2012,2004vs2008,2004vs2012,2004vs2016,2008vs2012,2008vs2016,20012vs2016
CA,San Francisco,-0.163117337,-0.086678706,-0.110617595,-0.110581445,-0.023938889,-0.023902739,-0.076438631,3.62E-05,-0.052499742,-0.052535892
CA,San Joaquin,-0.155531013,0.061756269,-0.118781726,-0.148972803,-0.180537995,-0.210729072,-0.217287282,-0.030191077,-0.036749287,-0.00655821
CA,San Luis Obispo,-0.194319106,-0.041339749,-0.166946659,-0.123540803,-0.12560691,-0.082201054,-0.152979357,0.043405856,-0.027372447,-0.070778303
CA,San Mateo,-0.239085949,-0.070123619,-0.153904167,-0.133329394,-0.083780548,-0.063205775,-0.16896233,0.020574773,-0.085181782,-0.105756555
CA,Santa Barbara,-0.2748467,-0.067493649,-0.216475953,-0.168391548,-0.148982304,-0.100897899,-0.207353051,0.048084405,-0.058370747,-0.106455152
CA,Santa Clara,-0.259083064,-0.031492776,-0.146726552,-0.166900795,-0.115233776,-0.135408019,-0.227590288,-0.020174243,-0.112356512,-0.092182269
CA,Santa Cruz,-0.22380778,-0.141194298,-0.235152445,-0.214473736,-0.093958147,-0.073279438,-0.082613482,0.020678709,0.011344665,-0.009334044
CA,Shasta,0.020313409,0.011894264,-0.090149206,-0.056452995,-0.10204347,-0.068347259,0.008419145,0.033696211,0.110462615,0.076766404
CA,Sierra,-0.097914207,-0.032150795,-0.133738531,-0.117663967,-0.101587736,-0.085513172,-0.065763412,0.016074564,0.035824324,0.01974976
CA,Siskiyou,-0.096013041,-0.066695862,-0.19266001,-0.144197659,-0.125964148,-0.077501797,-0.029317179,0.048462351,0.096646969,0.048184618
CA,Solano,-0.125169198,0.025231705,-0.107655418,-0.114683868,-0.132887123,-0.139915573,-0.150400903,-0.00702845,-0.01751378,-0.01048533
CA,Sonoma,-0.198546446,-0.09085259,-0.223097116,-0.18507215,-0.132244526,-0.09421956,-0.107693856,0.038024966,0.02455067,-0.013474296
CA,Stanislaus,-0.10204744,0.0989175,-0.101009486,-0.11118237,-0.199926986,-0.21009987,-0.20096494,-0.010172884,-0.001037954,0.00913493
CA,Sutter,-0.184185475,0.017038935,-0.169385008,-0.145189811,-0.186423943,-0.162228746,-0.20122441,0.024195197,-0.014800467,-0.038995664
CA,Tehama,0.038965233,0.020410376,-0.082937093,-0.05007154,-0.103347469,-0.070481916,0.018554857,0.032865553,0.121902326,0.089036773
CA,Trinity,-0.137713656,-0.122803992,-0.288852246,-0.235482066,-0.166048254,-0.112678074,-0.014909664,0.05337018,0.15113859,0.09776841
CA,Tulare,-0.139142405,0.098733617,-0.081190937,-0.084132937,-0.179924554,-0.182866554,-0.237876022,-0.002942,-0.057951468,-0.055009468
CA,Tuolumne,0.051917945,0.054701006,-0.033555356,-0.003454242,-0.088256362,-0.058155248,-0.002783061,0.030101114,0.085473301,0.055372187
CA,Ventura,-0.186809759,0.026296512,-0.133172081,-0.080564867,-0.159468593,-0.106861379,-0.213106271,0.052607214,-0.053637678,-0.106244892
CA,Yolo,-0.240335708,-0.032638622,-0.188334618,-0.166340183,-0.155695996,-0.133701561,-0.207697086,0.021994435,-0.05200109,-0.073995525
CA,Yuba,-0.037421993,0.088412966,-0.119368691,-0.085223828,-0.207781657,-0.173636794,-0.125834959,0.034144863,0.081946698,0.047801835
CO,Adams,-0.024148658,0.037439196,-0.122670075,-0.107473167,-0.160109271,-0.144912363,-0.061587854,0.015196908,0.098521417,0.083324509
CO,Alamosa,-0.091645443,-0.045195844,-0.211985424,-0.235743169,-0.16678958,-0.190547325,-0.046449599,-0.023757745,0.120339981,0.144097726
CO,Arapahoe,-0.221120529,-0.040100292,-0.208853293,-0.17896058,-0.168753001,-0.138860288,-0.181020237,0.029892713,-0.012267236,-0.042159949
CO,Archuleta,-0.086668441,-0.076985347,-0.20597156,-0.149867486,-0.128986213,-0.072882139,-0.009683094,0.056104074,0.119303119,0.063199045
CO,Baca,0.185841101,0.050648351,-0.02060529,0.02159139,-0.071253641,-0.029056961,0.13519275,0.04219668,0.206446391,0.164249711
CO,Bent,0.150877111,0.097162707,-0.014658155,-0.025567227,-0.111820862,-0.122729934,0.053714404,-0.010909072,0.165535266,0.176444338
CO,Boulder,-0.346482058,-0.20207081,-0.324555052,-0.281576816,-0.122484242,-0.079506006,-0.144411248,0.042978236,-0.021927006,-0.064905242
CO,Broomfield,-0.142322694,0.046137293,-0.115811632,-0.059737011,-0.161948925,-0.105874304,-0.188459987,0.056074621,-0.026511062,-0.082585683
CO,Chaffee,-0.156602949,-0.074845819,-0.200104382,-0.202843404,-0.125258563,-0.127997585,-0.08175713,-0.002739022,0.043501433,0.046240455
CO,Cheyenne,0.10243901,0.02216809,0.00570057,0.038830965,-0.01646752,0.016662875,0.08027092,0.033130395,0.09673844,0.063608045
CO,Clear Creek,-0.038235111,-0.095181843,-0.190931322,-0.131954268,-0.095749479,-0.036772425,0.056946732,0.058977054,0.152696211,0.093719157
CO,Conejos,0.029289127,-0.01416006,-0.135589019,-0.098437964,-0.121428959,-0.084277904,0.043449187,0.037151055,0.164878146,0.127727091
CO,Costilla,0.043153448,-0.009639055,-0.155360545,-0.152925174,-0.14572149,-0.143286119,0.052792503,0.002435371,0.198513993,0.196078622
CO,Crowley,0.246548063,0.115588085,0.03408149,0.020925732,-0.081506595,-0.094662353,0.130959978,-0.013155758,0.212466573,0.225622331
CO,Custer,-0.034917896,-0.069092469,-0.158098129,-0.108323236,-0.08900566,-0.039230767,0.034174573,0.049774893,0.123180233,0.07340534
CO,Delta,0.048095901,-0.01434433,-0.079789966,-0.007483754,-0.065445636,0.006860576,0.062440231,0.072306212,0.127885867,0.055579655
CO,Denver,-0.238112018,-0.093291318,-0.214210398,-0.183663267,-0.12091908,-0.090371949,-0.1448207,0.030547131,-0.02390162,-0.054448751
CO,Dolores,0.164300822,-0.00064637,-0.026121711,0.026625019,-0.025475341,0.027271389,0.164947192,0.05274673,0.190422533,0.137675803
CO,Douglas,-0.154642841,0.002672181,-0.163297732,-0.077973158,-0.165969913,-0.080645339,-0.157315022,0.085324574,0.008654891,-0.076669683
CO,Eagle,-0.228428916,-0.091296252,-0.257170722,-0.175028682,-0.16587447,-0.08373243,-0.137132664,0.08214204,0.028741806,-0.053400234
CO,Elbert,0.109765854,0.062294208,-0.026159457,0.043294219,-0.088453665,-0.018999989,0.047471646,0.069453676,0.135925311,0.066471635
CO,El Paso,-0.107944311,0.015006328,-0.142994,-0.127437404,-0.158000328,-0.142443732,-0.122950639,0.015556596,0.035049689,0.019493093
CO,Fremont,0.159334491,0.056631466,0.004578975,0.029103126,-0.052052491,-0.02752834,0.102703025,0.024524151,0.154755516,0.130231365
CO,Garfield,-0.106027016,-0.084552133,-0.176246422,-0.125939709,-0.091694289,-0.041387576,-0.021474883,0.050306713,0.070219406,0.019912693
CO,Gilpin,0.018712535,-0.111833758,-0.174631696,-0.125842806,-0.062797938,-0.014009048,0.130546293,0.04878889,0.193344231,0.144555341
CO,Grand,-0.066368713,-0.064988798,-0.187693011,-0.129145881,-0.122704213,-0.064157083,-0.001379915,0.05854713,0.121324298,0.062777168
CO,Gunnison,-0.20492452,-0.164286249,-0.282929116,-0.206028097,-0.118642867,-0.041741848,-0.040638271,0.076901019,0.078004596,0.001103577
CO,Hinsdale,0.014938178,-0.028473991,-0.052525706,-0.019481744,-0.024051715,0.008992247,0.043412169,0.033043962,0.067463884,0.034419922
CO,Huerfano,0.075221854,0.020012691,-0.103133371,-0.073523468,-0.123146062,-0.093536159,0.055209163,0.029609903,0.178355225,0.148745322
CO,Jackson,-0.018330665,-0.014938364,-0.170204553,-0.097440081,-0.155266189,-0.082501717,-0.003392301,0.072764472,0.151873888,0.079109416
CO,Jefferson,-0.150110507,-0.029474169,-0.171295642,-0.129937615,-0.141821473,-0.100463446,-0.120636338,0.041358027,0.021185135,-0.020172892
CO,Kiowa,0.21093833,0.071290257,0.019899701,0.14678607,-0.051390556,0.075495813,0.139648073,0.126886369,0.191038629,0.06415226
CO,Kit Carson,0.155515331,0.06766108,-0.052870857,0.024775191,-0.120531937,-0.042885889,0.087854251,0.077646048,0.208386188,0.13074014
CO,Lake,-0.016834599,-0.031429275,-0.168835693,-0.152425799,-0.137406418,-0.120996524,0.014594676,0.016409894,0.152001094,0.1355912
CO,La Plata,-0.198222161,-0.17079332,-0.266669275,-0.196249465,-0.095875955,-0.025456145,-0.027428841,0.07041981,0.068447114,-0.001972696
CO,Larimer,-0.187542188,-0.086111004,-0.235391452,-0.195693193,-0.149280448,-0.109582189,-0.101431184,0.039698259,0.047849264,0.008151005
CO,Las Animas,0.266643576,0.094811917,0.040196805,0.084077711,-0.054615112,-0.010734206,0.171831659,0.043880906,0.226446771,0.182565865
CO,Lincoln,0.099462474,0.053792686,-0.001075892,-0.013039079,-0.054868578,-0.066831765,0.045669788,-0.011963187,0.100538366,0.112501553
CO,Logan,0.159049873,0.019881517,-0.048014928,-0.019593191,-0.067896445,-0.039474708,0.139168356,0.028421737,0.207064801,0.178643064
CO,Mesa,0.029593106,0.023464871,-0.036214856,-0.007750274,-0.059679727,-0.031215145,0.006128235,0.028464582,0.065807962,0.03734338
CO,Mineral,-0.095148831,-0.007239874,-0.156530528,-0.177720799,-0.149290654,-0.170480925,-0.087908957,-0.021190271,0.061381697,0.082571968
CO,Moffat,0.188730076,0.014802454,-0.055501125,0.055207333,-0.070303579,0.040404879,0.173927622,0.110708458,0.244231201,0.133522743
CO,Montezuma,-0.082087182,-0.100503943,-0.189341671,-0.151745475,-0.088837728,-0.051241532,0.018416761,0.037596196,0.107254489,0.069658293
CO,Montrose,0.053274485,0.029619014,-0.069757115,0.000736542,-0.099376129,-0.028882472,0.023655471,0.070493657,0.1230316,0.052537943
CO,Morgan,0.102266242,0.061921884,-0.075014781,-0.065686646,-0.136936665,-0.12760853,0.040344358,0.009328135,0.177281023,0.167952888
CO,Otero,0.081819551,0.064934555,-0.048001383,-0.063314426,-0.112935938,-0.128248981,0.016884996,-0.015313043,0.129820934,0.145133977
CO,Ouray,-0.361585014,-0.21144829,-0.344961789,-0.308583585,-0.133513499,-0.097135295,-0.150136724,0.036378204,-0.016623225,-0.053001429
CO,Park,0.067887501,-0.032743913,-0.123800246,-0.045947329,-0.091056333,-0.013203416,0.100631414,0.077852917,0.191687747,0.11383483
CO,Phillips,0.126541808,0.033667538,-0.016451408,0.008630153,-0.050118946,-0.025037385,0.09287427,0.025081561,0.142993216,0.117911655
CO,Pitkin,-0.252989715,-0.182146034,-0.286621282,-0.178114145,-0.104475248,0.004031889,-0.070843681,0.108507137,0.033631567,-0.07487557
CO,Prowers,0.099466852,0.071162022,-0.030875705,-0.016196707,-0.102037727,-0.087358729,0.02830483,0.014678998,0.130342557,0.115663559
CO,Pueblo,0.117312023,0.049062331,-0.037314848,-0.027513563,-0.086377179,-0.076575894,0.068249692,0.009801285,0.154626871,0.144825586
CO,Rio Blanco,0.107477346,0.036590263,-0.008877774,0.064821159,-0.045468037,0.028230896,0.070887083,0.073698933,0.11635512,0.042656187
CO,Rio Grande,-0.080770232,-0.015560258,-0.188112406,-0.197127383,-0.172552148,-0.181567125,-0.065209974,-0.009014977,0.107342174,0.116357151
CO,Routt,-0.196846744,-0.128828528,-0.295972528,-0.183432725,-0.167144,-0.054604197,-0.068018216,0.112539803,0.099125784,-0.013414019
CO,Saguache,-0.06874541,-0.127271139,-0.256361338,-0.28067455,-0.129090199,-0.153403411,0.058525729,-0.024313212,0.187615928,0.21192914
CO,San Juan,-0.238722486,-0.216039945,-0.232650193,-0.246627625,-0.016610248,-0.03058768,-0.022682541,-0.013977432,-0.006072293,0.007905139
CO,San Miguel,-0.278095536,-0.276619239,-0.384895386,-0.26135399,-0.108276147,0.015265249,-0.001476297,0.123541396,0.10679985,-0.016741546
CO,Sedgwick,0.17002946,0.060612952,-0.090422773,-0.033066156,-0.151035725,-0.093679108,0.109416508,0.057356617,0.260452233,0.203095616
CO,Summit,-0.202652821,-0.129052879,-0.257243484,-0.173691069,-0.128190605,-0.04463819,-0.073599942,0.083552415,0.054590663,-0.028961752
CO,Teller,0.046737557,0.004786116,-0.096993933,-0.052616368,-0.101780049,-0.057402484,0.041951441,0.044377565,0.14373149,0.099353925
CO,Washington,0.15988812,0.057428648,-0.007944456,0.047603668,-0.065373104,-0.00982498,0.102459472,0.055548124,0.167832576,0.112284452
CO,Weld,0.00599657,0.051098855,-0.129274568,-0.089411578,-0.180373423,-0.140510433,-0.045102285,0.03986299,0.135271138,0.095408148
CO,Yuma,0.17614956,0.048770085,0.007921414,0.070958379,-0.040848671,0.022188294,0.127379475,0.063036965,0.168228146,0.105191181
CT,Fairfield,-0.106774524,0.051472995,-0.089044826,-0.014226639,-0.140517821,-0.065699634,-0.158247519,0.074818187,-0.017729698,-0.092547885
CT,Hartford,0.028239336,0.063547522,-0.059766498,-0.003593324,-0.12331402,-0.067140846,-0.035308186,0.056173174,0.088005834,0.03183266
CT,Litchfield,0.166403845,0.087188942,-0.019006877,0.066349417,-0.106195819,-0.020839525,0.079214903,0.085356294,0.185410722,0.100054428
CT,Middlesex,0.107880685,0.037750771,-0.049041764,0.022333371,-0.086792535,-0.0154174,0.070129914,0.071375135,0.156922449,0.085547314
CT,New Haven,0.097053601,0.1143612,-0.011550054,-0.003390269,-0.125911254,-0.117751469,-0.017307599,0.008159785,0.108603655,0.10044387
CT,New London,0.110108054,0.040364075,-0.034024399,-0.0060124,-0.074388474,-0.046376475,0.069743979,0.028011999,0.144132453,0.116120454
CT,Tolland,0.085439051,0.03098167,-0.067166698,0.008287008,-0.098148368,-0.022694662,0.054457381,0.075453706,0.152605749,0.077152043
CT,Windham,0.244209016,0.101859925,-0.063274729,0.033275968,-0.165134654,-0.068583957,0.142349091,0.096550697,0.307483745,0.210933048
DE,Kent,0.022036734,0.110905543,-0.124853022,-0.076135105,-0.235758565,-0.187040648,-0.088868809,0.048717917,0.146889756,0.098171839
DE,New Castle,-0.065129772,0.009896076,-0.176386325,-0.110839326,-0.186282401,-0.120735402,-0.075025848,0.065546999,0.111256553,0.045709554
DE,Sussex,0.145952854,0.143796102,0.012140886,0.056625551,-0.131655216,-0.087170551,0.002156752,0.044484665,0.133811968,0.089327303
DC,District of Columbia,-0.105729927,-0.036407486,-0.09721198,-0.074314682,-0.060804494,-0.037907196,-0.069322441,0.022897298,-0.008517947,-0.031415245
FL,Alachua,-0.070995599,0.022032302,-0.061069337,-0.019126882,-0.083101639,-0.041159184,-0.093027901,0.041942455,-0.009926262,-0.051868717
FL,Baker,0.252964609,0.163659475,0.179087914,0.191553965,0.015428439,0.02789449,0.089305134,0.012466051,0.073876695,0.061410644
FL,Bay,0.12544313,0.094523752,0.070654431,0.09958518,-0.023869321,0.005061428,0.030919378,0.028930749,0.054788699,0.02585795
FL,Bradford,0.225352966,0.127640884,0.133361453,0.150939881,0.005720569,0.023298997,0.097712082,0.017578428,0.091991513,0.074413085
FL,Brevard,0.11570693,0.07926342,0.022299517,0.045333121,-0.056963903,-0.033930299,0.03644351,0.023033604,0.093407413,0.070373809
FL,Broward,0.01335484,0.068830257,0.017442599,0.015490109,-0.051387658,-0.053340148,-0.055475417,-0.00195249,-0.004087759,-0.002135269
FL,Calhoun,0.422650042,0.140618792,0.265457282,0.300435985,0.12483849,0.159817193,0.28203125,0.034978703,0.15719276,0.122214057
FL,Charlotte,0.191385419,0.041073316,-0.013917195,0.056351697,-0.054990511,0.015278381,0.150312103,0.070268892,0.205302614,0.135033722
FL,Citrus,0.323174417,0.073010341,0.086644229,0.144985372,0.013633888,0.071975031,0.250164076,0.058341143,0.236530188,0.178189045
FL,Clay,-0.029872914,0.056370617,-0.044296132,-0.014320787,-0.100666749,-0.070691404,-0.086243531,0.029975345,0.014423218,-0.015552127
FL,Collier,-0.071646779,-0.022440532,-0.106382546,-0.030660819,-0.083942014,-0.008220287,-0.049206247,0.075721727,0.034735767,-0.04098596
FL,Columbia,0.233096523,0.137567503,0.126067989,0.155294749,-0.011499514,0.017727246,0.09552902,0.02922676,0.107028534,0.077801774
FL,Desoto,0.157299239,0.049661601,0.003545937,0.023494624,-0.046115664,-0.026166977,0.107637638,0.019948687,0.153753302,0.133804615
FL,Dixie,0.445377129,0.197372699,0.263358009,0.282139005,0.06598531,0.084766306,0.24800443,0.018780996,0.18201912,0.163238124
FL,Duval,-0.153357725,-0.005548927,-0.14810335,-0.131025372,-0.142554423,-0.125476445,-0.147808798,0.017077978,-0.005254375,-0.022332353
FL,Escambia,-0.069368103,0.040764868,-0.081765033,-0.069404474,-0.122529901,-0.110169342,-0.110132971,0.012360559,0.01239693,3.64E-05
FL,Flagler,0.252984904,0.07477769,0.031554524,0.121716023,-0.043223166,0.046938333,0.178207214,0.090161499,0.22143038,0.131268881
FL,Franklin,0.307988426,0.092721333,0.191461338,0.227270752,0.098740005,0.134549419,0.215267093,0.035809414,0.116527088,0.080717674
FL,Gadsden,-0.037643461,-0.061821685,-0.052309463,-0.068900696,0.009512222,-0.007079011,0.024178224,-0.016591233,0.014666002,0.031257235
FL,Gilchrist,0.369669946,0.158462372,0.21044458,0.252152995,0.051982208,0.093690623,0.211207574,0.041708415,0.159225366,0.117516951
FL,Glades,0.277704877,0.054540107,0.083022318,0.067187291,0.028482211,0.012647184,0.22316477,-0.015835027,0.194682559,0.210517586
FL,Gulf,0.307195323,0.14186864,0.205258822,0.231723847,0.063390182,0.089855207,0.165326683,0.026465025,0.101936501,0.075471476
FL,Hamilton,0.174905468,-0.002217635,0.038911687,0.061337687,0.041129322,0.063555322,0.177123103,0.022426,0.135993781,0.113567781
FL,Hardee,0.179103773,0.171272892,0.067359104,0.080240685,-0.103913788,-0.091032207,0.007830881,0.012881581,0.111744669,0.098863088
FL,Hendry,-0.043007633,-0.001321564,-0.113276274,-0.125854984,-0.11195471,-0.12453342,-0.041686069,-0.01257871,0.070268641,0.082847351
FL,Hernando,0.320359753,0.098272772,0.066300368,0.115591081,-0.031972404,0.017318309,0.222086981,0.049290713,0.254059385,0.204768672
FL,Highlands,0.148374183,0.081972066,0.008748156,0.058303543,-0.07322391,-0.023668523,0.066402117,0.049555387,0.139626027,0.09007064
FL,Hillsborough,-0.099738345,0.036787094,-0.102411214,-0.098020485,-0.139198308,-0.134807579,-0.136525439,0.004390729,0.002672869,-0.00171786
FL,Holmes,0.395485492,0.171225917,0.267251262,0.300234366,0.096025345,0.129008449,0.224259575,0.032983104,0.12823423,0.095251126
FL,Indian River,0.06599407,0.032694123,-0.030428376,0.04461034,-0.063122499,0.011916217,0.033299947,0.075038716,0.096422446,0.02138373
FL,Jackson,0.234292586,0.091311246,0.141097894,0.150884709,0.049786648,0.059573463,0.14298134,0.009786815,0.093194692,0.083407877
FL,Jefferson,0.150634879,-0.012176374,0.063180377,0.082205842,0.075356751,0.094382216,0.162811253,0.019025465,0.087454502,0.068429037
FL,Lafayette,0.323716129,0.134017679,0.254733878,0.231121869,0.120716199,0.09710419,0.18969845,-0.023612009,0.068982251,0.09259426
FL,Lake,0.079180352,0.0594545,-0.016533637,0.019703924,-0.075988137,-0.039750576,0.019725852,0.036237561,0.095713989,0.059476428
FL,Lee,0.027454757,0.032360371,-0.07307143,-0.011375678,-0.105431801,-0.043736049,-0.004905614,0.061695752,0.100526187,0.038830435
FL,Leon,-0.034531842,-0.019657187,-0.025655854,-0.019561237,-0.005998667,9.60E-05,-0.014874655,0.006094617,-0.008875988,-0.014970605
FL,Levy,0.332484877,0.145645351,0.154575301,0.207828088,0.00892995,0.062182737,0.186839526,0.053252787,0.177909576,0.124656789
FL,Liberty,0.449547798,0.159199573,0.316031179,0.289343276,0.156831606,0.130143703,0.290348225,-0.026687903,0.133516619,0.160204522
FL,Madison,0.151895872,0.01308493,0.026867483,0.03029908,0.013782553,0.01721415,0.138810942,0.003431597,0.125028389,0.121596792
FL,Manatee,0.092047612,0.060032538,-0.009300792,0.044980846,-0.06933333,-0.015051692,0.032015074,0.054281638,0.101348404,0.047066766
FL,Marion,0.160365712,0.070158703,0.014213528,0.060666855,-0.055945175,-0.009491848,0.090207009,0.046453327,0.146152184,0.099698857
FL,Martin,0.149788196,0.035424542,0.017310629,0.110655018,-0.018113913,0.075230476,0.114363654,0.093344389,0.132477567,0.039133178
FL,Miami-Dade,-0.233211861,1.53E-05,-0.098504774,-0.174545061,-0.098520047,-0.174560334,-0.233227134,-0.076040287,-0.134707087,-0.0586668
FL,Monroe,0.081556357,0.007778864,-0.036507836,0.008156237,-0.0442867,0.000377373,0.073777493,0.044664073,0.118064193,0.07340012
FL,Nassau,0.104529265,0.067049898,0.040728016,0.088063989,-0.026321882,0.021014091,0.037479367,0.047335973,0.063801249,0.016465276
